record_id,timestamp,txid,src_ip,dst_ip,src_port,dst_port,geo_country,asn
net-rec-000440,2026-03-01T19:41:29+00:00,,21.82.139.145,189.34.196.35,39927,8333,US,AS16509
net-rec-000441,2026-03-01T19:42:09+00:00,tx_norm_000284,128.92.40.36,116.109.94.90,22059,8333,NL,AS24940
net-rec-000442,2026-03-01T19:42:14+00:00,tx_norm_000715,32.103.129.112,122.107.239.223,24719,8333,IN,AS9009
net-rec-000443,2026-03-01T19:42:56+00:00,,19.252.73.153,116.109.94.90,42073,8333,FR,AS8075
net-rec-000444,2026-03-01T19:43:10+00:00,,128.92.40.36,178.7.198.79,35966,8333,GB,AS9009
net-rec-000445,2026-03-01T19:43:49+00:00,tx_peel_0046,78.94.228.150,37.43.203.47,22179,8333,CH,AS24940
net-rec-000446,2026-03-01T19:44:28+00:00,,153.107.192.28,178.218.155.238,46069,8333,CH,AS8075
net-rec-000447,2026-03-01T19:44:34+00:00,tx_norm_000396,111.38.34.87,128.180.171.110,37220,8333,NL,AS24940
net-rec-000448,2026-03-01T19:45:09+00:00,tx_norm_000696,106.106.196.163,111.249.115.193,34274,8333,NL,AS8075
net-rec-000449,2026-03-01T19:45:30+00:00,tx_norm_000715,78.94.228.150,153.107.192.28,21344,8333,CH,AS24940
net-rec-000450,2026-03-01T19:46:02+00:00,tx_norm_000868,121.83.176.237,153.107.192.28,41501,8333,NL,AS16509
net-rec-000451,2026-03-01T19:46:45+00:00,tx_peel_0011,151.103.130.87,152.131.143.147,44869,8333,IN,AS16509
net-rec-000452,2026-03-01T19:47:13+00:00,tx_dust_0057,187.180.148.210,13.163.200.162,32043,8333,US,AS9009
net-rec-000453,2026-03-01T19:47:27+00:00,tx_norm_000586,67.111.75.202,134.144.51.125,34341,8333,NL,AS13335
net-rec-000454,2026-03-01T19:47:51+00:00,,151.103.130.87,178.218.155.238,1194,8333,US,AS9009
net-rec-000455,2026-03-01T19:48:20+00:00,tx_peel_0047,128.92.40.36,41.223.198.59,55455,8333,CH,AS8075
net-rec-000456,2026-03-01T19:48:39+00:00,tx_norm_000155,116.109.94.90,74.60.66.208,25792,8333,CH,AS24940
net-rec-000457,2026-03-01T19:48:56+00:00,tx_norm_000631,54.253.90.158,54.253.90.158,443,8333,JP,AS13335
net-rec-000458,2026-03-01T19:49:35+00:00,tx_norm_000556,134.45.125.212,158.23.29.172,57066,8333,SG,AS15169
net-rec-000459,2026-03-01T19:49:48+00:00,tx_norm_000607,189.34.196.35,87.24.147.103,30976,8333,US,AS16509
net-rec-000460,2026-03-01T19:50:06+00:00,tx_norm_000823,116.109.94.90,116.109.94.90,20555,8333,SG,AS24940
net-rec-000461,2026-03-01T19:50:32+00:00,tx_norm_000191,151.103.130.87,116.109.94.90,50367,8333,US,AS9009
net-rec-000462,2026-03-01T19:51:13+00:00,tx_norm_000929,134.45.125.212,74.63.19.69,42560,8333,SG,AS16509
net-rec-000463,2026-03-01T19:51:51+00:00,tx_norm_000193,30.186.84.203,124.239.91.232,31026,8333,FR,AS9009
net-rec-000464,2026-03-01T19:52:36+00:00,tx_norm_000361,178.7.198.79,96.90.226.210,28158,8333,FR,AS24940
net-rec-000465,2026-03-01T19:52:39+00:00,tx_norm_000579,124.239.91.232,108.21.200.15,27344,8333,CH,AS16509
net-rec-000466,2026-03-01T19:53:16+00:00,tx_norm_000563,41.223.198.59,116.109.94.90,58570,8333,GB,AS8075
net-rec-000467,2026-03-01T19:53:48+00:00,tx_norm_000481,166.62.145.140,74.60.66.208,26173,8333,CA,AS8075
net-rec-000468,2026-03-01T19:53:53+00:00,tx_norm_000768,189.34.196.35,35.153.165.77,35488,8333,CA,AS9009
net-rec-000469,2026-03-01T19:54:34+00:00,,151.103.130.87,108.14.79.135,44604,8333,SG,AS8075
net-rec-000470,2026-03-01T19:55:14+00:00,tx_norm_000176,112.167.147.51,116.109.94.90,41738,8333,IN,AS15169
net-rec-000471,2026-03-01T19:55:59+00:00,tx_norm_000526,106.106.196.163,166.62.145.140,51245,8333,US,AS15169
net-rec-000472,2026-03-01T19:56:13+00:00,tx_norm_000629,16.198.211.242,106.106.196.163,34984,8333,SG,AS15169
net-rec-000473,2026-03-01T19:56:32+00:00,tx_norm_000285,20.188.207.148,32.122.147.191,33855,8333,SG,AS9009
net-rec-000474,2026-03-01T19:57:08+00:00,tx_dust_0016,156.235.56.188,178.218.155.238,43586,8333,FR,AS9009
net-rec-000475,2026-03-01T19:57:23+00:00,tx_norm_000689,106.106.196.163,106.106.196.163,20854,8333,US,AS9009
net-rec-000476,2026-03-01T19:57:39+00:00,,67.55.220.81,19.252.73.153,29782,8333,SG,AS16509
net-rec-000477,2026-03-01T19:58:10+00:00,tx_norm_000870,54.253.90.158,15.133.35.228,26765,8333,GB,AS9009
net-rec-000478,2026-03-01T19:58:25+00:00,tx_norm_000795,32.103.129.112,156.235.56.188,26130,8333,GB,AS15169
net-rec-000479,2026-03-01T19:58:54+00:00,tx_norm_000201,153.107.192.28,128.92.40.36,23764,8333,FR,AS16509
net-rec-000480,2026-03-01T19:59:25+00:00,tx_norm_000364,87.24.147.103,21.82.139.145,26288,8333,CA,AS16509
net-rec-000481,2026-03-01T19:59:36+00:00,tx_norm_000700,174.148.92.173,179.41.137.154,59204,8333,CH,AS9009
net-rec-000482,2026-03-01T19:59:43+00:00,tx_norm_000387,158.23.29.172,13.163.200.162,30428,8333,CA,AS16509
net-rec-000483,2026-03-01T19:59:53+00:00,,174.148.92.173,154.158.189.135,55468,8333,IN,AS15169
net-rec-000484,2026-03-01T20:00:35+00:00,tx_norm_000166,121.212.186.83,91.141.254.84,33305,8333,CH,AS24940
net-rec-000485,2026-03-01T20:00:38+00:00,tx_norm_000375,87.24.147.103,74.63.19.69,44154,8333,CH,AS24940
net-rec-000486,2026-03-01T20:01:10+00:00,,116.109.94.90,19.252.73.153,45111,8333,CH,AS16509
net-rec-000487,2026-03-01T20:01:18+00:00,tx_norm_000823,87.24.147.103,187.211.71.236,23961,8333,FR,AS13335
net-rec-000488,2026-03-01T20:01:37+00:00,tx_peel_0037,134.45.125.212,76.93.247.116,45658,8333,IN,AS8075
net-rec-000489,2026-03-01T20:01:52+00:00,tx_norm_000581,156.235.56.188,67.40.13.173,39811,8333,FR,AS24940
net-rec-000490,2026-03-01T20:02:05+00:00,tx_norm_000132,121.83.176.237,30.186.84.203,28827,8333,DE,AS15169
net-rec-000491,2026-03-01T20:02:26+00:00,,88.2.77.253,111.249.115.193,46931,8333,SG,AS9009
net-rec-000492,2026-03-01T20:02:50+00:00,,41.223.198.59,163.148.130.24,37468,8333,SG,AS15169
net-rec-000493,2026-03-01T20:03:25+00:00,,49.84.129.179,122.107.239.223,22574,8333,JP,AS8075
net-rec-000494,2026-03-01T20:04:07+00:00,tx_norm_000637,54.253.90.158,32.122.147.191,35735,8333,IN,AS9009
net-rec-000495,2026-03-01T20:04:15+00:00,tx_norm_000584,163.148.130.24,76.93.247.116,34457,8333,CA,AS13335
net-rec-000496,2026-03-01T20:04:33+00:00,,32.122.147.191,187.180.148.210,38463,8333,SG,AS13335
net-rec-000497,2026-03-01T20:05:18+00:00,tx_norm_000544,15.133.35.228,76.93.247.116,37087,8333,US,AS9009
net-rec-000498,2026-03-01T20:05:36+00:00,tx_norm_000723,74.63.19.69,20.188.207.148,54668,8333,CH,AS15169
net-rec-000499,2026-03-01T20:06:02+00:00,,67.55.220.81,189.34.196.35,50599,8333,CH,AS9009
net-rec-000500,2026-03-01T20:06:41+00:00,tx_norm_000511,157.40.25.10,13.163.200.162,46304,8333,IN,AS9009
net-rec-000501,2026-03-01T20:07:24+00:00,tx_norm_000204,78.94.228.150,78.94.228.150,48612,8333,FR,AS24940
net-rec-000502,2026-03-01T20:07:44+00:00,tx_norm_000953,32.122.147.191,74.60.66.208,52950,8333,DE,AS24940
net-rec-000503,2026-03-01T20:08:00+00:00,,106.106.196.163,16.198.211.242,42495,8333,GB,AS15169
net-rec-000504,2026-03-01T20:08:37+00:00,tx_peel_0008,178.218.155.238,108.21.200.15,40076,8333,DE,AS13335
net-rec-000505,2026-03-01T20:08:51+00:00,tx_norm_000610,121.212.186.83,178.218.155.238,44327,8333,CH,AS24940
net-rec-000506,2026-03-01T20:09:13+00:00,tx_norm_000186,91.141.254.84,153.107.192.28,35697,8333,JP,AS13335
net-rec-000507,2026-03-01T20:09:24+00:00,tx_norm_000795,111.38.34.87,67.55.220.81,27776,8333,SG,AS24940
net-rec-000508,2026-03-01T20:09:34+00:00,,16.198.211.242,67.40.13.173,37352,8333,CA,AS8075
net-rec-000509,2026-03-01T20:09:49+00:00,tx_norm_000918,166.62.145.140,187.211.71.236,27624,8333,GB,AS13335
net-rec-000510,2026-03-01T20:10:05+00:00,tx_dust_0006,134.45.125.212,111.249.115.193,34418,8333,JP,AS16509
net-rec-000511,2026-03-01T20:10:14+00:00,,163.148.130.24,122.107.239.223,21965,8333,DE,AS24940
net-rec-000512,2026-03-01T20:10:50+00:00,tx_norm_000941,166.62.145.140,179.41.137.154,27880,8333,GB,AS9009
net-rec-000513,2026-03-01T20:11:28+00:00,tx_norm_000938,54.253.90.158,166.62.145.140,40862,8333,NL,AS13335
net-rec-000514,2026-03-01T20:12:13+00:00,tx_norm_000917,65.97.197.141,112.167.147.51,53127,8333,JP,AS13335
net-rec-000515,2026-03-01T20:12:33+00:00,tx_norm_000666,116.109.94.90,91.141.254.84,23185,8333,JP,AS16509
net-rec-000516,2026-03-01T20:13:17+00:00,,158.23.29.172,67.111.75.202,21659,8333,CA,AS24940
net-rec-000517,2026-03-01T20:13:41+00:00,,154.158.189.135,187.180.148.210,49144,8333,JP,AS16509
net-rec-000518,2026-03-01T20:14:20+00:00,tx_norm_000698,152.131.143.147,187.180.148.210,32778,8333,US,AS15169
net-rec-000519,2026-03-01T20:14:40+00:00,,67.40.13.173,154.158.189.135,43403,8333,SG,AS24940
net-rec-000520,2026-03-01T20:15:17+00:00,tx_norm_000949,54.253.90.158,111.249.115.193,54022,8333,US,AS15169
net-rec-000521,2026-03-01T20:15:21+00:00,,35.153.165.77,32.122.147.191,31677,8333,SG,AS15169
net-rec-000522,2026-03-01T20:15:43+00:00,tx_norm_000474,111.249.115.193,91.141.254.84,32770,8333,CH,AS15169
net-rec-000523,2026-03-01T20:16:24+00:00,tx_norm_000990,178.218.155.238,189.34.196.35,28088,8333,NL,AS24940
net-rec-000524,2026-03-01T20:17:00+00:00,tx_norm_000710,179.41.137.154,178.7.198.79,30779,8333,US,AS16509
net-rec-000525,2026-03-01T20:17:10+00:00,tx_norm_000637,128.92.40.36,96.90.226.210,30103,8333,CH,AS16509
net-rec-000526,2026-03-01T20:17:14+00:00,tx_norm_000190,178.218.155.238,134.144.51.125,51761,8333,NL,AS13335
net-rec-000527,2026-03-01T20:17:25+00:00,tx_norm_000989,21.82.139.145,178.7.198.79,33972,8333,NL,AS16509
net-rec-000528,2026-03-01T20:17:38+00:00,tx_norm_000709,189.34.196.35,67.111.75.202,34866,8333,FR,AS16509
net-rec-000529,2026-03-01T20:18:14+00:00,tx_norm_000178,153.107.192.28,67.111.75.202,51043,8333,NL,AS13335
net-rec-000530,2026-03-01T20:18:31+00:00,tx_norm_000433,30.186.84.203,128.180.171.110,42938,8333,JP,AS24940
net-rec-000531,2026-03-01T20:18:39+00:00,,41.223.198.59,108.21.200.15,22985,8333,SG,AS24940
net-rec-000532,2026-03-01T20:19:20+00:00,tx_norm_000982,91.141.254.84,74.63.19.69,30380,8333,NL,AS24940
net-rec-000533,2026-03-01T20:19:25+00:00,tx_norm_000503,91.141.254.84,128.92.40.36,26538,8333,CA,AS16509
net-rec-000534,2026-03-01T20:20:03+00:00,tx_norm_000647,65.97.197.141,111.249.115.193,52308,8333,CH,AS9009
net-rec-000535,2026-03-01T20:20:22+00:00,tx_norm_000264,189.34.196.35,152.131.143.147,33127,8333,JP,AS13335
net-rec-000536,2026-03-01T20:20:33+00:00,tx_norm_000993,125.246.102.1,121.212.186.83,30011,8333,SG,AS9009
net-rec-000537,2026-03-01T20:21:08+00:00,tx_dust_0057,32.103.129.112,121.212.186.83,36630,8333,GB,AS8075
net-rec-000538,2026-03-01T20:21:53+00:00,,178.218.155.238,65.97.197.141,32067,8333,GB,AS24940
net-rec-000539,2026-03-01T20:21:59+00:00,tx_norm_000840,116.109.94.90,125.246.102.1,42120,8333,GB,AS9009
net-rec-000540,2026-03-01T20:22:05+00:00,,15.133.35.228,158.23.29.172,51377,8333,NL,AS15169
net-rec-000541,2026-03-01T20:22:49+00:00,tx_dust_0005,67.55.220.81,67.55.220.81,52229,8333,DE,AS16509
net-rec-000542,2026-03-01T20:22:52+00:00,tx_norm_000322,19.252.73.153,189.34.196.35,39981,8333,DE,AS9009
net-rec-000543,2026-03-01T20:23:30+00:00,tx_peel_0013,116.109.94.90,189.34.196.35,34401,8333,CH,AS16509
net-rec-000544,2026-03-01T20:23:58+00:00,tx_norm_000520,134.144.51.125,19.252.73.153,46168,8333,FR,AS9009
net-rec-000545,2026-03-01T20:24:31+00:00,tx_norm_000395,151.103.130.87,134.144.51.125,38143,8333,JP,AS15169
net-rec-000546,2026-03-01T20:24:57+00:00,tx_norm_000582,151.103.130.87,78.94.228.150,24410,8333,DE,AS24940
net-rec-000547,2026-03-01T20:25:17+00:00,tx_norm_000579,189.34.196.35,157.40.25.10,42427,8333,CH,AS13335
net-rec-000548,2026-03-01T20:25:21+00:00,tx_norm_000686,179.41.137.154,13.163.200.162,44639,8333,NL,AS8075
net-rec-000549,2026-03-01T20:25:44+00:00,tx_norm_000508,128.92.40.36,35.153.165.77,23945,8333,US,AS16509
net-rec-000550,2026-03-01T20:25:48+00:00,tx_norm_000445,166.62.145.140,21.82.139.145,24660,8333,JP,AS15169
net-rec-000551,2026-03-01T20:25:59+00:00,tx_dust_0040,121.212.186.83,178.218.155.238,33224,8333,NL,AS9009
net-rec-000552,2026-03-01T20:26:29+00:00,,21.82.139.145,178.218.155.238,54863,8333,JP,AS24940
net-rec-000553,2026-03-01T20:26:34+00:00,tx_norm_000535,35.153.165.77,30.186.84.203,30811,8333,JP,AS24940
net-rec-000554,2026-03-01T20:26:51+00:00,tx_norm_000616,189.34.196.35,67.40.13.173,48694,8333,CH,AS9009
net-rec-000555,2026-03-01T20:26:55+00:00,tx_norm_000347,67.111.75.202,122.107.239.223,54761,8333,FR,AS24940
net-rec-000556,2026-03-01T20:27:39+00:00,tx_norm_000360,15.133.35.228,49.84.129.179,33631,8333,FR,AS9009
net-rec-000557,2026-03-01T20:28:01+00:00,tx_norm_000617,179.41.137.154,157.40.25.10,45049,8333,IN,AS16509
net-rec-000558,2026-03-01T20:28:05+00:00,,163.148.130.24,49.84.129.179,57894,8333,GB,AS16509
net-rec-000559,2026-03-01T20:28:22+00:00,tx_peel_0046,166.62.145.140,128.92.40.36,24538,8333,US,AS13335
net-rec-000560,2026-03-01T20:28:56+00:00,tx_norm_000278,16.198.211.242,112.167.147.51,49890,8333,IN,AS24940
net-rec-000561,2026-03-01T20:28:59+00:00,tx_peel_0001,106.106.196.163,187.180.148.210,56782,8333,CH,AS13335
net-rec-000562,2026-03-01T20:29:21+00:00,tx_norm_000780,30.186.84.203,178.218.155.238,39512,8333,JP,AS8075
net-rec-000563,2026-03-01T20:29:52+00:00,,116.109.94.90,154.158.189.135,47511,8333,NL,AS24940
net-rec-000564,2026-03-01T20:30:17+00:00,tx_peel_0034,88.2.77.253,174.148.92.173,22164,8333,CH,AS16509
net-rec-000565,2026-03-01T20:30:42+00:00,tx_norm_000225,35.153.165.77,23.141.103.68,58591,8333,CH,AS13335
net-rec-000566,2026-03-01T20:31:21+00:00,tx_norm_000190,187.180.148.210,116.109.94.90,27203,8333,FR,AS9009
net-rec-000567,2026-03-01T20:31:46+00:00,tx_norm_000712,74.60.66.208,37.43.203.47,33493,8333,GB,AS8075
net-rec-000568,2026-03-01T20:32:18+00:00,tx_norm_000183,78.94.228.150,96.90.226.210,30584,8333,SG,AS24940
net-rec-000569,2026-03-01T20:32:47+00:00,tx_norm_000436,187.211.71.236,121.83.176.237,25135,8333,GB,AS8075
net-rec-000570,2026-03-01T20:33:08+00:00,,21.82.139.145,32.103.129.112,57350,8333,GB,AS8075
net-rec-000571,2026-03-01T20:33:36+00:00,tx_norm_000288,156.235.56.188,187.211.71.236,36253,8333,GB,AS13335
net-rec-000572,2026-03-01T20:33:57+00:00,tx_norm_000314,111.38.34.87,134.144.51.125,24783,8333,IN,AS8075
net-rec-000573,2026-03-01T20:34:07+00:00,tx_norm_000950,108.14.79.135,15.133.35.228,59810,8333,IN,AS13335
net-rec-000574,2026-03-01T20:34:47+00:00,tx_norm_000231,178.218.155.238,88.2.77.253,46864,8333,US,AS8075
net-rec-000575,2026-03-01T20:35:32+00:00,tx_norm_000175,121.212.186.83,157.40.25.10,58883,8333,CA,AS24940
net-rec-000576,2026-03-01T20:35:43+00:00,tx_norm_000488,32.122.147.191,111.249.115.193,57723,8333,CA,AS9009
net-rec-000577,2026-03-01T20:36:19+00:00,tx_norm_000956,67.55.220.81,124.239.91.232,30334,8333,US,AS8075
net-rec-000578,2026-03-01T20:36:50+00:00,tx_norm_000707,65.97.197.141,32.103.129.112,51374,8333,US,AS24940
net-rec-000579,2026-03-01T20:37:13+00:00,tx_norm_000872,96.90.226.210,49.84.129.179,38813,8333,CH,AS13335
net-rec-000580,2026-03-01T20:37:37+00:00,tx_norm_000599,106.106.196.163,128.180.171.110,28235,8333,NL,AS15169
net-rec-000581,2026-03-01T20:37:42+00:00,tx_norm_000580,30.186.84.203,54.253.90.158,45002,8333,DE,AS16509
net-rec-000582,2026-03-01T20:38:24+00:00,tx_dust_0004,154.158.189.135,124.239.91.232,443,8333,SG,AS15169
net-rec-000583,2026-03-01T20:38:40+00:00,tx_norm_000472,157.40.25.10,96.90.226.210,43346,8333,FR,AS24940
net-rec-000584,2026-03-01T20:38:55+00:00,tx_norm_000345,49.84.129.179,153.107.192.28,50890,8333,CA,AS24940
net-rec-000585,2026-03-01T20:39:03+00:00,,21.82.139.145,88.2.77.253,24507,8333,GB,AS8075
net-rec-000586,2026-03-01T20:39:25+00:00,tx_norm_000712,152.131.143.147,179.41.137.154,34502,8333,DE,AS16509
net-rec-000587,2026-03-01T20:40:02+00:00,tx_peel_0049,116.109.94.90,76.93.247.116,32030,8333,CH,AS16509
net-rec-000588,2026-03-01T20:40:47+00:00,tx_peel_0034,121.83.176.237,187.180.148.210,40317,8333,IN,AS16509
net-rec-000589,2026-03-01T20:41:06+00:00,tx_norm_000671,124.239.91.232,111.249.115.193,9050,8333,JP,AS9009
net-rec-000590,2026-03-01T20:41:46+00:00,tx_norm_000759,67.111.75.202,134.144.51.125,45968,8333,CA,AS15169
net-rec-000591,2026-03-01T20:41:51+00:00,tx_norm_000923,67.40.13.173,178.218.155.238,29231,8333,IN,AS24940
net-rec-000592,2026-03-01T20:42:31+00:00,,121.212.186.83,67.40.13.173,25876,8333,JP,AS24940
net-rec-000593,2026-03-01T20:42:52+00:00,tx_norm_000269,76.93.247.116,125.246.102.1,39798,8333,GB,AS15169
net-rec-000594,2026-03-01T20:43:04+00:00,tx_norm_000812,134.144.51.125,166.62.145.140,23075,8333,SG,AS8075
net-rec-000595,2026-03-01T20:43:46+00:00,,30.186.84.203,134.45.125.212,31873,8333,GB,AS9009
net-rec-000596,2026-03-01T20:43:59+00:00,tx_norm_000136,96.90.226.210,153.107.192.28,35320,8333,SG,AS15169
net-rec-000597,2026-03-01T20:44:10+00:00,tx_norm_000587,124.239.91.232,19.252.73.153,20652,8333,US,AS16509
net-rec-000598,2026-03-01T20:44:25+00:00,tx_norm_000479,134.45.125.212,111.249.115.193,28051,8333,CH,AS24940
net-rec-000599,2026-03-01T20:44:51+00:00,,153.107.192.28,121.212.186.83,47975,8333,JP,AS8075
net-rec-000600,2026-03-01T20:45:33+00:00,tx_norm_000833,152.131.143.147,65.97.197.141,23713,8333,IN,AS9009
net-rec-000601,2026-03-01T20:45:59+00:00,tx_dust_0029,59.83.89.153,23.141.103.68,35127,8333,FR,AS8075
net-rec-000602,2026-03-01T20:46:18+00:00,tx_norm_000174,15.133.35.228,111.38.34.87,443,8333,SG,AS15169
net-rec-000603,2026-03-01T20:46:29+00:00,tx_norm_000469,151.103.130.87,112.167.147.51,58110,8333,US,AS15169
net-rec-000604,2026-03-01T20:47:01+00:00,tx_norm_000980,166.62.145.140,16.198.211.242,28677,8333,US,AS13335
net-rec-000605,2026-03-01T20:47:07+00:00,tx_norm_000899,32.122.147.191,111.249.115.193,36970,8333,CA,AS24940
net-rec-000606,2026-03-01T20:47:16+00:00,tx_norm_000487,67.40.13.173,152.131.143.147,52452,8333,IN,AS24940
net-rec-000607,2026-03-01T20:47:25+00:00,tx_norm_000852,108.14.79.135,54.253.90.158,31985,8333,IN,AS15169
net-rec-000608,2026-03-01T20:47:52+00:00,tx_norm_000554,19.252.73.153,121.212.186.83,48882,8333,JP,AS9009
net-rec-000609,2026-03-01T20:48:04+00:00,tx_norm_000893,54.253.90.158,152.131.143.147,30194,8333,FR,AS15169
net-rec-000610,2026-03-01T20:48:44+00:00,tx_norm_000351,74.60.66.208,16.198.211.242,54981,8333,IN,AS8075
net-rec-000611,2026-03-01T20:48:56+00:00,,20.188.207.148,134.45.125.212,32296,8333,FR,AS15169
net-rec-000612,2026-03-01T20:49:10+00:00,tx_dust_0035,179.41.137.154,96.90.226.210,27813,8333,JP,AS8075
net-rec-000613,2026-03-01T20:49:15+00:00,tx_norm_000354,67.111.75.202,111.249.115.193,23276,8333,DE,AS24940
net-rec-000614,2026-03-01T20:49:21+00:00,,20.188.207.148,112.167.147.51,22362,8333,NL,AS8075
net-rec-000615,2026-03-01T20:49:33+00:00,tx_norm_000601,21.82.139.145,65.97.197.141,43262,8333,FR,AS13335
net-rec-000616,2026-03-01T20:49:43+00:00,tx_norm_000176,65.97.197.141,74.60.66.208,52258,8333,IN,AS16509
net-rec-000617,2026-03-01T20:50:00+00:00,tx_norm_000186,166.62.145.140,121.212.186.83,443,8333,SG,AS15169
net-rec-000618,2026-03-01T20:50:27+00:00,tx_norm_000695,152.131.143.147,13.163.200.162,37083,8333,CH,AS16509
net-rec-000619,2026-03-01T20:50:42+00:00,tx_peel_0001,67.111.75.202,76.93.247.116,32812,8333,IN,AS13335
net-rec-000620,2026-03-01T20:51:04+00:00,tx_norm_000926,74.63.19.69,108.21.200.15,8080,8333,FR,AS8075
net-rec-000621,2026-03-01T20:51:28+00:00,tx_norm_000475,174.148.92.173,158.23.29.172,20676,8333,GB,AS8075
net-rec-000622,2026-03-01T20:51:55+00:00,tx_norm_000700,128.92.40.36,76.93.247.116,40527,8333,JP,AS24940
net-rec-000623,2026-03-01T20:52:14+00:00,tx_norm_000925,65.97.197.141,166.62.145.140,33710,8333,FR,AS9009
net-rec-000624,2026-03-01T20:52:37+00:00,tx_norm_000274,65.97.197.141,35.153.165.77,52637,8333,GB,AS16509
net-rec-000625,2026-03-01T20:52:50+00:00,,178.218.155.238,179.41.137.154,47417,8333,CH,AS13335
net-rec-000626,2026-03-01T20:53:27+00:00,tx_norm_000828,108.14.79.135,178.218.155.238,44175,8333,SG,AS16509
net-rec-000627,2026-03-01T20:54:07+00:00,tx_dust_0022,152.131.143.147,125.246.102.1,46903,8333,US,AS16509
net-rec-000628,2026-03-01T20:54:47+00:00,tx_norm_000775,111.249.115.193,19.252.73.153,46360,8333,CH,AS16509
net-rec-000629,2026-03-01T20:55:19+00:00,tx_norm_000831,121.212.186.83,154.158.189.135,31295,8333,FR,AS9009
net-rec-000630,2026-03-01T20:55:40+00:00,tx_norm_000976,65.97.197.141,151.103.130.87,8080,8333,GB,AS9009
net-rec-000631,2026-03-01T20:55:59+00:00,tx_peel_0027,67.40.13.173,124.239.91.232,42258,8333,NL,AS16509
net-rec-000632,2026-03-01T20:56:08+00:00,tx_norm_000551,32.103.129.112,67.55.220.81,22857,8333,FR,AS8075
net-rec-000633,2026-03-01T20:56:25+00:00,tx_norm_000160,151.103.130.87,65.97.197.141,25485,8333,SG,AS15169
net-rec-000634,2026-03-01T20:56:39+00:00,tx_norm_000381,23.141.103.68,111.38.34.87,27382,8333,GB,AS8075
net-rec-000635,2026-03-01T20:56:51+00:00,,122.107.239.223,87.24.147.103,52735,8333,IN,AS15169
net-rec-000636,2026-03-01T20:57:00+00:00,tx_fee_anomaly_0001,96.90.226.210,122.107.239.223,56455,8333,US,AS24940
net-rec-000637,2026-03-01T20:57:22+00:00,,32.103.129.112,128.180.171.110,20062,8333,CH,AS16509
net-rec-000638,2026-03-01T20:58:01+00:00,,178.7.198.79,49.84.129.179,48982,8333,CA,AS24940
net-rec-000639,2026-03-01T20:58:19+00:00,tx_norm_000533,152.131.143.147,49.84.129.179,45409,8333,CH,AS13335
net-rec-000640,2026-03-01T20:58:47+00:00,tx_norm_000793,23.141.103.68,32.122.147.191,48530,8333,SG,AS16509
net-rec-000641,2026-03-01T20:59:08+00:00,tx_fee_anomaly_0003,21.82.139.145,112.167.147.51,48581,8333,SG,AS16509
net-rec-000642,2026-03-01T20:59:15+00:00,tx_peel_0017,187.211.71.236,16.198.211.242,22980,8333,SG,AS8075
net-rec-000643,2026-03-01T20:59:34+00:00,tx_norm_000814,91.141.254.84,108.21.200.15,51824,8333,FR,AS9009
net-rec-000644,2026-03-01T20:59:44+00:00,tx_norm_000883,21.82.139.145,13.163.200.162,46624,8333,FR,AS8075
net-rec-000645,2026-03-01T21:00:26+00:00,tx_norm_000707,96.90.226.210,108.21.200.15,30543,8333,NL,AS15169
net-rec-000646,2026-03-01T21:01:04+00:00,tx_norm_000224,116.109.94.90,174.148.92.173,46858,8333,SG,AS9009
net-rec-000647,2026-03-01T21:01:07+00:00,tx_norm_000356,54.253.90.158,122.107.239.223,30570,8333,GB,AS16509
net-rec-000648,2026-03-01T21:01:44+00:00,tx_norm_000893,124.239.91.232,152.131.143.147,1194,8333,SG,AS13335
net-rec-000649,2026-03-01T21:02:02+00:00,,59.83.89.153,54.253.90.158,20125,8333,GB,AS8075
net-rec-000650,2026-03-01T21:02:15+00:00,,74.63.19.69,111.249.115.193,31201,8333,FR,AS8075
net-rec-000651,2026-03-01T21:02:21+00:00,tx_norm_000407,122.107.239.223,154.158.189.135,30748,8333,JP,AS24940
net-rec-000652,2026-03-01T21:02:39+00:00,,65.97.197.141,116.109.94.90,33553,8333,CA,AS8075
net-rec-000653,2026-03-01T21:03:06+00:00,tx_norm_000903,125.246.102.1,156.235.56.188,51696,8333,DE,AS8075
net-rec-000654,2026-03-01T21:03:30+00:00,tx_norm_000904,49.84.129.179,65.97.197.141,46377,8333,CH,AS24940
net-rec-000655,2026-03-01T21:03:39+00:00,tx_norm_000565,187.211.71.236,153.107.192.28,27121,8333,DE,AS16509
net-rec-000656,2026-03-01T21:03:51+00:00,tx_norm_000810,166.62.145.140,111.38.34.87,34785,8333,FR,AS16509
net-rec-000657,2026-03-01T21:04:00+00:00,tx_norm_000869,108.21.200.15,128.92.40.36,34667,8333,SG,AS24940
net-rec-000658,2026-03-01T21:04:41+00:00,tx_dust_0013,96.90.226.210,87.24.147.103,21296,8333,JP,AS24940
net-rec-000659,2026-03-01T21:05:08+00:00,tx_peel_0044,30.186.84.203,154.158.189.135,44263,8333,FR,AS16509
net-rec-000660,2026-03-01T21:05:11+00:00,tx_norm_000956,122.107.239.223,15.133.35.228,37458,8333,DE,AS8075
net-rec-000661,2026-03-01T21:05:22+00:00,tx_norm_000455,156.235.56.188,67.111.75.202,52975,8333,DE,AS13335
net-rec-000662,2026-03-01T21:06:02+00:00,tx_norm_000873,122.107.239.223,67.111.75.202,55456,8333,IN,AS13335
